,tooth_01_count_code,tooth_02_count_code,tooth_03_count_code,tooth_04_count_code,tooth_05_count_code,tooth_06_count_code,tooth_07_count_code,tooth_08_count_code,tooth_09_count_code,tooth_10_count_code,tooth_11_count_code,tooth_12_count_code,tooth_13_count_code,tooth_14_count_code,tooth_15_count_code,tooth_16_count_code,tooth_17_count_code,tooth_18_count_code,tooth_19_count_code,tooth_20_count_code,tooth_21_count_code,tooth_22_count_code,tooth_23_count_code,tooth_24_count_code,tooth_25_count_code,tooth_26_count_code,tooth_27_count_code,tooth_28_count_code,tooth_29_count_code,tooth_30_count_code,tooth_31_count_code,tooth_32_count_code,tooth_02_sealant,tooth_03_sealant,tooth_04_sealant,tooth_05_sealant,tooth_07_sealant,tooth_10_sealant,tooth_12_sealant,tooth_13_sealant,tooth_14_sealant,tooth_15_sealant,tooth_18_sealant,tooth_19_sealant,tooth_20_sealant,tooth_21_sealant,tooth_28_sealant,tooth_29_sealant,tooth_30_sealant,tooth_31_sealant,chewed_gum_before_draw,oral_hpv_high_risk_any,oral_hpv_type_6,oral_hpv_type_11,oral_hpv_type_16,oral_hpv_type_18,oral_hpv_type_26,oral_hpv_type_31,oral_hpv_type_33,oral_hpv_type_35,oral_hpv_type_39,oral_hpv_type_40,oral_hpv_type_42,oral_hpv_type_45,oral_hpv_type_51,oral_hpv_type_52,oral_hpv_type_53,oral_hpv_type_54,oral_hpv_type_55,oral_hpv_type_56,oral_hpv_type_58,oral_hpv_type_59,oral_hpv_type_61,oral_hpv_type_62,oral_hpv_type_66,oral_hpv_type_67,oral_hpv_type_68,oral_hpv_type_69,oral_hpv_type_70,oral_hpv_type_71,oral_hpv_type_72,oral_hpv_type_73,oral_hpv_type_81,oral_hpv_type_82,oral_hpv_type_83,oral_hpv_type_84,oral_hpv_positive_control,oral_hpv_internal_control,oral_hpv_any_type,oh_told_gum_disease,oh_self_rated_dental_appearance
oral_hpv_type_18,0.015574439617458307,-0.0011958992880739083,0.013751122180490726,-0.0033449438819144793,-0.00176755883337489,0.01537635955401445,0.03359112384242842,0.028354054154252954,0.028654971015876215,0.04086045800912992,0.015084954338506155,0.008161370176891366,0.015789358372411546,0.01911629457455406,0.01696683656913808,0.02068604653288586,-0.008258317295153621,0.003988760650849179,0.009176714356059903,0.025186707620107385,0.014118386026027984,0.021561229777432387,0.017680884888972136,0.010849980668787767,0.010416580671691496,0.02499152830665158,0.025819684061232553,0.023689841841334307,0.024615050736606654,0.009331056657853774,-0.0024121684184283537,0.018145903255985862,0.0018064992651101823,-0.006001056220424803,-0.009320624860552282,0.16466356023027867,-0.008495464904281427,-0.007902252030073087,0.1646937710277228,-0.008380422289379408,-0.004596550735278049,0.0026179258416871524,0.004716646823233977,0.008037439126974145,-0.010062917996481725,0.19564418489403354,0.19564418489403343,-0.009194579208875514,0.006123409603048909,0.00541928426744751,-0.045612980146166,0.9874467862530351,0.963146165982578,0.985859081936394,0.9323142904690159,1.0,0.9858590819363937,0.9827123717151667,0.9750088336385005,0.9602655214184573,0.9675299278971368,0.9858590819363932,0.9765312348024192,0.981153184743705,0.9706266732664679,0.9750088336384952,0.9617017077192984,0.9827123717151619,0.9396670689131057,0.9617017077192943,0.9765312348024183,0.9480075542561696,0.9562507438870584,0.9318928677178577,0.9504377206025425,0.9842809741352402,0.9796033244700396,0.9780627033051582,0.9827123717151655,0.9765312348024198,0.9560058576906705,0.9734954155947259,0.9704951974069155,0.9842809741352403,0.9690082341861049,0.9449928645041504,0.9660601995776165,0.9827123717151676,0.7281392854275428,-0.0035264398727266897,0.01044423541103709
oral_hpv_type_26,0.0250869769541426,0.022945656650058037,0.029398701096180875,0.029476264905367037,0.02792982737984331,0.03884299503541049,0.04488798504869664,0.047105233864614446,0.04756725121698307,0.05315277686764405,0.03828907085883907,0.02609234145558649,0.027617163233928124,0.035359203443222846,0.03931206784300036,0.030676894238780842,-0.0006680116276386661,0.02515824387201217,0.04077662990707774,0.04925464503752499,0.04214759134033079,0.046379930272089934,0.024546255430708194,0.025631489757031493,0.024872197811902027,0.03220266487378992,0.04541072370203116,0.052455542948437274,0.04476358131657545,0.029740040125299416,0.024699892166064042,0.017293140460622008,0.01394480144443412,0.010772928699780783,-9.781038638048569e-18,0.13029268693615395,8.273499660226455e-18,8.910910052376833e-18,0.1302671357028559,2.992536367714286e-18,0.01144576723980711,0.014098882295661317,0.016302505510387293,0.01789699669070682,6.7576113366442514e-18,0.15029878159961732,0.15029878159961738,4.924891321394348e-18,0.01688145304936334,0.01608952156166378,-0.044860347234529564,0.9983975364645242,0.9739012597152855,0.9967969627834568,0.9398449276911653,0.9858590819363937,1.0,0.993624780885526,0.9858590819363936,0.9709976159965585,0.9783201032870839,0.9967969627834575,0.9873937450590768,0.9920529898870819,0.9814558301030348,0.9858590819363952,0.9724452634891271,0.9936247808855257,0.9502360017951186,0.9724452634891319,0.9873937450590763,0.9556037585895522,0.9638820231065273,0.9424008439454122,0.9610916786647268,0.9952060749229581,0.9904906123364721,0.9889375598154594,0.9936247808855252,0.9873937450590745,0.9667040223574971,0.9843334854316944,0.9813091576790105,0.995206074922959,0.9798102618113049,0.9556037585895532,0.9768386023970526,0.99362478088553,0.7223209594578958,-0.006286940176323345,0.011360167279529263
oral_hpv_type_31,0.02708376187665113,0.012930087704477528,0.031190668103030037,0.030950824667074293,0.02383086767176832,0.039339639324123155,0.038293315882357605,0.04757235379513625,0.048003872113701294,0.05342228134960234,0.03880820817135419,0.022203501611405524,0.029173783315148624,0.025336163104021373,0.040775783424086706,0.02673837382559141,0.0018008405043400634,0.016222677571438804,0.02634590669567125,0.028956411331141536,0.03554556323914221,0.04615816435168173,0.0251818056691267,0.017096919645165937,0.025607676688073823,0.032632257085173096,0.04523633424660585,0.052782315773694403,0.024808795922508033,0.01566769962503663,0.015522854933967184,0.019129378069781842,0.0018064992651101823,-0.006001056220424803,-0.009320624860552282,0.16466356023027867,-0.008495464904281427,-0.007902252030073087,0.1646937710277228,-0.008380422289379408,-0.004596550735278049,0.0026179258416871524,0.004716646823233977,0.008037439126974145,-0.010062917996481725,0.19564418489403354,0.19564418489403343,-0.009194579208875514,0.006123409603048909,0.00541928426744751,-0.045076455696930355,0.9952216140081926,0.970782209110735,0.9936247808855274,0.9368034769314111,0.9827123717151667,0.993624780885526,1.0,0.9827123717151663,0.9678852510647137,0.9751908549178101,0.9936247808855245,0.9842434706406412,0.9888918750846238,0.975190854917809,0.9827123717151679,0.9693295668664167,0.9904600025656316,0.9471710697989199,0.9693295668664149,0.9842434706406421,0.9525266274560049,0.9607859892955853,0.9393536342431604,0.9580020281922315,0.9920376076536488,0.98733313586344,0.9857836967245787,0.9904600025656324,0.9874008647497748,0.966683663826108,0.98119031516383,0.978172995496909,0.9920376076536506,0.9766775682095538,0.9525266274560042,0.9737127761292097,0.990460002565631,0.7239843332452816,-0.005215171293572759,0.011922854033093016
oral_hpv_type_33,0.012890013003127946,0.018250820406654215,0.01105200528327528,0.02277911077478685,0.02295388471203633,0.026192612476505266,0.033591123842428815,0.03517395830236772,0.04233730222317519,0.047551753942796385,0.01508495433850649,0.02433260488010007,0.010122458314142544,0.0218175101122633,0.027872072148636885,0.034150101468597205,-0.005655696086984172,0.019559899437994886,0.03697225323657354,0.04445076308063031,0.03094495329259157,0.03613176426214807,0.017680884888971987,0.019428444916857933,0.018890237150708505,0.02499152830665141,0.035423043855121294,0.04705381257772226,0.03416350576603233,0.02699288069983724,0.010738040056228542,0.015551986867522148,0.0018064992651101823,-0.006001056220424803,-0.009320624860552282,0.16466356023027867,-0.008495464904281427,-0.007902252030073087,0.1646937710277228,-0.008380422289379408,-0.004596550735278049,0.0026179258416871524,0.004716646823233977,0.008037439126974145,-0.010062917996481725,0.19564418489403354,0.19564418489403343,-0.009194579208875514,0.006123409603048909,0.00541928426744751,-0.0456129801461659,0.9874467862530353,0.963146165982575,0.9858590819363928,0.9323142904690163,0.9750088336385005,0.9858590819363936,0.9827123717151663,1.0,0.9602655214184578,0.9706266732664685,0.9858590819363922,0.9765312348024178,0.9811531847437095,0.9675299278971407,0.9750088336384947,0.9709283895094449,0.9827123717151652,0.9426623120754845,0.961701707719294,0.9827900705976553,0.9449928645041505,0.9562507438870607,0.9318928677178584,0.950437720602541,0.9842809741352403,0.979603324470042,0.9780627033051604,0.982712371715164,0.9765312348024174,0.9560058576906741,0.9734954155947229,0.970495197406917,0.9842809741352402,0.969008234186102,0.9449928645041515,0.9660601995776177,0.9827123717151683,0.7281392854275405,-0.0030953651587189335,0.010078541753563042
oral_hpv_type_35,0.02298076452322111,0.002610779212642584,0.023473583829751895,0.009596125258368877,0.009613956443744262,0.024031222847038448,0.032143204851201874,0.027269845619589585,0.027453534031717998,0.038459173118779985,0.023767680026334136,0.006633335650466758,0.001470719377059821,0.013892302653004089,0.02145641493413749,0.027676466777233417,0.007370751377270156,0.018392492784949928,0.021325692264009325,0.03635853918658011,0.03567453285820186,0.02866596586502714,0.005540922573607433,0.01590021786112382,0.015566277196283219,0.020454845856777887,0.028201859227768394,0.032272121629895414,0.018951901365670338,0.005716852967514715,0.012312362019902623,0.02824207940508788,0.013944801444434144,0.010772928699780792,2.934311591414571e-17,0.13029268693615395,4.715894806329079e-17,4.277236825140879e-17,0.1302671357028559,3.092287579971428e-17,0.011445767239807114,0.014098882295661289,0.0163025055103873,0.017896996690706834,4.3441787164141615e-17,0.15029878159961738,0.1502987815996174,-2.7579391399808345e-17,0.016881453049363396,0.016089521561663777,-0.03602712264650891,0.9725679669611441,0.9485311242043408,0.9709976159965577,0.9151013792242897,0.9602655214184573,0.9709976159965585,0.9678852510647137,0.9602655214184578,1.0,0.9559112500800064,0.9709976159965583,0.9617713912530996,0.9663430583521712,0.9528675984411132,0.9602655214184581,0.9501250475739762,0.9678852510647109,0.9253028921598079,0.947102217494554,0.9617713912531017,0.9335351552869202,0.9386977773049618,0.9176108077174014,0.9359589809233532,0.9694367406863592,0.9648100749356493,0.963286214348861,0.9678852510647122,0.9617713912531002,0.9414675441930934,0.9587685217054074,0.9588550417060651,0.9694367406863617,0.9543299278796677,0.9335351552869238,0.951413739163031,0.9678852510647119,0.7364325761681598,-0.0039969959339033615,0.01210983332044163
oral_hpv_type_39,0.025759201925268566,0.017758849515834115,0.013806145783458276,0.021206549043457572,0.032600090879021916,0.035145725049559595,0.020296870144140364,0.030925881423960393,0.044008371541090545,0.036375147717012515,0.034754067764430165,0.01365791691760687,0.012170211128310912,0.023917703310248558,0.026982547966347328,0.040764396330509586,0.007350698308956179,0.010385469843622644,0.03217945720239389,0.043097441966384945,0.03338955916954031,0.04578115485791522,0.02816628831777954,0.02959527282889373,0.021070295519797482,0.02664230952817223,0.03603988725474578,0.04227523327505049,0.03052904731532634,0.018051454046614193,0.006616928238493928,0.017371237946103162,0.01394480144443385,0.010772928699780466,1.4671557957072857e-16,0.13029268693615398,1.7539819279680088e-16,-3.20792761885566e-17,0.13026713570285592,2.16460130598e-16,0.011445767239806864,0.014098882295661131,0.016302505510387026,0.017896996690706695,-0.034781229597286835,0.13359891697743753,0.1335989169774376,-0.07097516390358968,0.01688145304936304,0.016089521561663607,-0.04603844188980396,0.9798989849016616,0.9557324805447965,0.9783201032870826,0.9221259707539962,0.9675299278971368,0.9783201032870839,0.9751908549178101,0.9706266732664685,0.9559112500800064,1.0,0.9783201032870839,0.9690439238421457,0.9736403082751509,0.9600921981251982,0.9675299278971431,0.9603935904181288,0.9751908549178065,0.9323809506705496,0.9573447601560434,0.9752483627981892,0.9376779959693988,0.9458466835850645,0.924648510594798,0.9491096928911361,0.9767507568061348,0.9752122898891912,0.9705669291887731,0.9751908549178098,0.969043923842145,0.9486311874576611,0.9660248576830884,0.9661216717356198,0.9767507568061355,0.9615623808021406,0.9406664844279199,0.9616950759730705,0.9751908549178094,0.7322888543900947,2.7049027157045067e-05,0.009714400805640754
oral_hpv_type_40,0.02508697695414246,0.022945656650058557,0.02939870109618125,0.029476264905367432,0.027929827379843217,0.03884299503541041,0.044887985048696684,0.04710523386461475,0.04756725121698334,0.05315277686764492,0.03828907085883903,0.0260923414555864,0.02761716323392817,0.035359203443223006,0.03931206784300036,0.030676894238780554,-0.0006680116276391396,0.025158243872012362,0.040776629907079164,0.04925464503752581,0.0421475913403318,0.04637993027209043,0.024546255430708756,0.025631489757032107,0.024872197811902523,0.0322026648737904,0.04541072370203145,0.052455542948437205,0.04476358131657627,0.029740040125300973,0.02469989216606371,0.01729314046062229,0.0018064992651101823,-0.006001056220424803,-0.009320624860552282,0.16466356023027867,-0.008495464904281427,-0.007902252030073087,0.1646937710277228,-0.008380422289379408,-0.004596550735278049,0.0026179258416871524,0.004716646823233977,0.008037439126974145,-0.010062917996481725,0.19564418489403354,0.19564418489403343,-0.009194579208875514,0.006123409603048909,0.00541928426744751,-0.04486034723452964,0.9983975364645253,0.9739012597152822,0.9967969627834583,0.939844927691165,0.9858590819363932,0.9967969627834575,0.9936247808855245,0.9858590819363922,0.9709976159965583,0.9783201032870839,1.0,0.9873937450590728,0.9920529898870781,0.9783201032870849,0.9858590819363925,0.9724452634891273,0.9936247808855233,0.9502360017951206,0.9724452634891285,0.9873937450590743,0.9556037585895538,0.963882023106526,0.9424008439454113,0.961091678664723,0.9952060749229562,0.9904906123364715,0.9889375598154582,0.9936247808855245,0.9873937450590736,0.9667040223574975,0.9843334854316947,0.9813091576790086,0.995206074922957,0.979810261811306,0.9556037585895563,0.9768386023970519,0.9936247808855277,0.7223209594578973,-0.006286940176323518,0.01267189819673349
oral_hpv_type_42,0.014469988660379275,0.0031561897603420625,0.018125740370506377,0.013124922926932668,0.013639780727304691,0.014766658449437553,0.026378061537959758,0.020898722834802184,0.028126276888801427,0.030318906546393614,0.01446901052464551,0.020641718412621583,0.0062377819307869245,0.02904457091988634,0.03250286466003998,0.02509402620098076,0.0010294795639723942,0.005239469227039211,0.020606462528628404,0.03109501396117654,0.030433661429758233,0.02126168422659603,0.008098363718077067,0.005933598285084142,0.018429432614614567,0.015788922900229988,0.025571992438290163,0.046759364344566685,0.0336773574650781,0.02075429897591017,0.004168066168884192,0.012011183688716828,0.0018064992651101823,-0.006001056220424803,-0.009320624860552282,0.16466356023027867,-0.008495464904281427,-0.007902252030073087,0.1646937710277228,-0.008380422289379408,-0.004596550735278049,0.0026179258416871524,0.004716646823233977,0.008037439126974145,-0.010062917996481725,0.19564418489403354,0.19564418489403343,-0.009194579208875514,0.006123409603048909,0.00541928426744751,-0.045506097558476344,0.9889832501827104,0.9646552535924989,0.9873937450590774,0.9308285055689338,0.9765312348024192,0.9873937450590768,0.9842434706406412,0.9765312348024178,0.9617713912530996,0.9690439238421457,0.9873937450590728,1.0,0.982682520038683,0.9690439238421443,0.9765312348024158,0.9632091810634843,0.9842434706406393,0.9411501128979421,0.9632091810634829,0.9780553516698236,0.9495017972290859,0.9547041173746044,0.9333673849363895,0.9519326589488748,0.9858138489634986,0.9811309082890478,0.9795885476865394,0.9842434706406415,0.9780553516698266,0.9575069805580764,0.9781400298919698,0.975125529005103,0.9858138489634999,0.9736314870724079,0.9464817784178774,0.9675725483865844,0.9842434706406421,0.7273087098590065,-0.003095365158719324,0.00950931353716488
oral_hpv_type_45,0.030890057865721198,0.025827105106419758,0.026336106050719867,0.031665267016563886,0.02479821121722806,0.039591489928369424,0.04572808037466585,0.04781333461243279,0.04823049163599006,0.05357139465273387,0.03148753458755327,0.017503595832127277,0.029926626949407144,0.0320208410064302,0.04148887247296783,0.036286438375863365,0.00021972257905224628,0.022972450605103337,0.038225170137785404,0.04311383754225856,0.043112644211424946,0.046070433696412866,0.025494332670995278,0.0266733647040467,0.02596797168365783,0.03284956351422839,0.045170814480608605,0.05295846150937815,0.0456670025129825,0.027685729231251795,0.02230505238420594,0.017262851650682375,0.013944801444434113,0.010772928699780806,-4.890519319024284e-18,0.13029268693615398,8.273499660226455e-19,8.910910052376834e-19,0.13026713570285592,-2.992536367714286e-18,0.011445767239807109,0.014098882295661317,0.016302505510387272,0.017896996690706806,-3.8614921923681435e-18,0.15029878159961732,0.15029878159961738,-5.909869585673218e-18,0.01688145304936333,0.016089521561663767,-0.041545503815898305,0.9936479720544233,0.9692367083484784,0.9920529898870833,0.935296370276946,0.981153184743705,0.9920529898870819,0.9888918750846238,0.9811531847437095,0.9663430583521712,0.9736403082751509,0.9920529898870781,0.982682520038683,1.0,0.9736403082751542,0.9811531847437077,0.9677857256476246,0.9888918750846247,0.9456523458202322,0.9677857256476277,0.9826825200386862,0.951001867785528,0.9592518770377241,0.9408316516496712,0.9564710742857854,0.9904676547714326,0.9857686215278926,0.9842209703732923,0.9888918750846262,0.9858342549324454,0.9651408270722982,0.9796328798186205,0.9766190278423701,0.990467654771432,0.9751253168412415,0.9510018677855285,0.9721639227590108,0.9888918750846266,0.724815730246486,-0.005645452521371377,0.010986744053887377
oral_hpv_type_51,0.030795251483621666,0.01775884951583433,0.01886975466946985,0.021206549043457094,0.022293862255321494,0.021618022842424915,0.029645811369520648,0.024528728473349328,0.031174178632645166,0.03637514771701251,0.021329067873713626,0.02124232423110666,0.020143642786863487,0.02898524929682043,0.026982547966347248,0.03066083863954021,-0.007297043576773793,0.012819789404748075,0.02743899298840503,0.03406248292930651,0.03338955916953927,0.02755803702584461,0.0027532573682947127,0.005455161757934444,0.005173510060664511,0.010250239746958812,0.027031819090290347,0.04227523327504976,0.030529047315326532,0.01805145404661316,0.016484972494577876,0.012504987770814156,0.010349751347436167,0.012261717401432639,-0.030609079500804548,0.1060770702317055,0.004899866725235234,0.00455772370468679,0.1060202187991428,-0.053884735092426285,0.012001300848706712,0.01000762127991823,0.010597323207475112,0.00998457292201801,-0.022609281215148942,0.11907911975179522,0.1190791197517953,-0.05267735802282744,0.010258904066368516,0.010018079086085225,-0.04256486496320027,0.9798989849016649,0.9557324805447979,0.9783201032870851,0.9250577977450025,0.9706266732664679,0.9814558301030348,0.975190854917809,0.9675299278971407,0.9528675984411132,0.9600921981251982,0.9783201032870849,0.9690439238421443,0.9736403082751542,1.0,0.9675299278971401,0.9542959298939625,0.975190854917809,0.9323809506705514,0.9542959298939624,0.9690439238421463,0.9406664844279152,0.9458466835850692,0.9305305718276385,0.946101518381056,0.9767507568061345,0.972099028705102,0.9736746538415917,0.975190854917808,0.9690439238421465,0.9486311874576617,0.9660248576830885,0.9630411651435722,0.9767507568061358,0.9615623808021434,0.9376779959694039,0.961695075973072,0.9783152844144384,0.7322888543900938,-0.007554298021109284,0.0017751232420247637
oral_hpv_type_52,0.02899657268910742,0.00436030633898994,0.011052005283274177,0.022779110774786553,0.014713403530232597,0.03340344775816583,0.04023562997775515,0.041993862450480306,0.03549613661952408,0.04755175394279352,0.032975180887330466,0.01624698752849581,0.01578935837241095,0.029921156725388667,0.022419454358886762,0.017993235545743894,-0.0004504536706447585,0.006583950448706379,0.02686478455274884,0.03160805944028127,0.0376755801992163,0.03613176426214796,0.01768088488897148,0.01942844491685709,0.018890237150707687,0.024991528306650967,0.03542304385512178,0.047053812577722974,0.04052914245231474,0.02194664525926912,0.015998123446090556,0.020739819644449882,0.0018064992651101823,-0.006001056220424803,-0.009320624860552282,0.16466356023027867,-0.008495464904281427,-0.007902252030073087,0.1646937710277228,-0.008380422289379408,-0.004596550735278049,0.0026179258416871524,0.004716646823233977,0.008037439126974145,-0.010062917996481725,0.19564418489403354,0.19564418489403343,-0.009194579208875514,0.006123409603048909,0.00541928426744751,-0.04561298014616588,0.9874467862530356,0.9631461659825743,0.9858590819363932,0.9293567589586313,0.9750088336384952,0.9858590819363952,0.9827123717151679,0.9750088336384947,0.9602655214184581,0.9675299278971431,0.9858590819363925,0.9765312348024158,0.9811531847437077,0.9675299278971401,1.0,0.9617017077192975,0.9827123717151649,0.9396670689131064,0.9617017077192989,0.9765312348024163,0.9449928645041491,0.9532061071386624,0.9318928677178591,0.9504377206025413,0.9842809741352362,0.9796033244700394,0.9780627033051577,0.9827123717151666,0.9765312348024172,0.9560058576906698,0.9734954155947229,0.9704951974069135,0.9842809741352371,0.9690082341861042,0.9449928645041524,0.9660601995776165,0.9858641943556563,0.7281392854275414,-0.00735117027752672,0.010811497448722451
oral_hpv_type_53,0.012441285393023931,-0.01092486959112,0.003240292562982073,0.00608991325826903,0.003665814500348478,0.023564016154132245,0.031657829582741256,0.03284993434662869,0.03306115943507108,0.03205560891689511,0.023295686121515332,0.003143734884468217,0.008084337603884191,0.010479295253628463,0.01078107375599484,0.019553380946991508,0.0017682215164100872,0.01499777820222877,0.027016390574156286,0.03303371411005159,0.02316727151596452,0.045854269029514234,0.021190510717772826,0.02312441725162801,0.022687860091696807,0.0278949878954795,0.03657589130640269,0.03178236781422983,0.029714421473776294,0.006715410019828403,0.0017948191225599897,0.006634684828655494,0.0018064992651101823,-0.006001056220424803,-0.009320624860552282,0.16466356023027867,-0.008495464904281427,-0.007902252030073087,0.1646937710277228,-0.008380422289379408,-0.004596550735278049,0.0026179258416871524,0.004716646823233977,0.008037439126974145,-0.010062917996481725,0.19564418489403354,0.19564418489403343,-0.009194579208875514,0.006123409603048909,0.00541928426744751,-0.043011647835728875,0.9740172978640466,0.9499548692987914,0.9724452634891247,0.9164902483975111,0.9617017077192984,0.9724452634891271,0.9693295668664167,0.9709283895094449,0.9501250475739762,0.9603935904181288,0.9724452634891273,0.9632091810634843,0.9677857256476246,0.9542959298939625,0.9617017077192975,1.0,0.9693295668664145,0.9267023098040837,0.9485244543121507,0.9693711755777692,0.9319770519859796,0.9461062291385772,0.919002263566406,0.9373695074495332,0.970882716516401,0.9662511051363321,0.9647256187570934,0.9693295668664167,0.9632091810634875,0.942883847966438,0.9602031154800805,0.9572322466895502,0.9708827165164028,0.955759808947334,0.937913140524481,0.9528405314799009,0.9693295668664195,0.735604320129624,-0.0016921497298956094,0.012109833320441344
oral_hpv_type_54,0.021305045977998798,0.00993990223787674,0.019569989301081968,0.015329498850635904,0.014961301380843376,0.019936348383769724,0.02756568608668416,0.040231812556717865,0.02959530758632345,0.035416993931773305,0.019552227017629008,0.01350062158281378,0.013924993644393202,0.02533616310402129,0.02610359563606022,0.026738373825590363,0.0018008405043397834,0.016222677571438075,0.023626136407178082,0.035867974429196356,0.02467889049078064,0.020020062571948504,0.0008812296787711563,0.01709691964516542,0.016487134306019988,0.009120496239956987,0.019395113804413222,0.03481974757845773,0.038511985172573204,0.018383434226707667,0.01552285493396736,0.019129378069780104,0.0018064992651101823,-0.006001056220424803,-0.009320624860552282,0.16466356023027867,-0.008495464904281427,-0.007902252030073087,0.1646937710277228,-0.008380422289379408,-0.004596550735278049,0.0026179258416871524,0.004716646823233977,0.008037439126974145,-0.010062917996481725,0.19564418489403354,0.19564418489403343,-0.009194579208875514,0.006123409603048909,0.00541928426744751,-0.04507645569693059,0.995221614008193,0.9707822091107352,0.9936247808855272,0.9368034769314069,0.9827123717151619,0.9936247808855257,0.9904600025656316,0.9827123717151652,0.9678852510647109,0.9751908549178065,0.9936247808855233,0.9842434706406393,0.9888918750846247,0.975190854917809,0.9827123717151649,0.9693295668664145,1.0,0.9471710697989202,0.9693295668664146,0.9842434706406432,0.9525266274560015,0.960785989295587,0.9393536342431555,0.9580020281922298,0.9920376076536505,0.9873331358634414,0.9857836967245754,0.990460002565633,0.9842434706406405,0.9666836638261092,0.9811903151638285,0.9781729954969065,0.9920376076536501,0.9766775682095522,0.9525266274560004,0.9737127761292084,0.9904600025656324,0.7239843332452792,-0.007145063973246468,0.010244809647448087
oral_hpv_type_55,0.03509124196376868,0.01671109852699721,0.0018466375358333642,0.01243603148733535,0.018728297081420386,-0.00027277090550346245,0.015691906380602173,0.005479910373732165,0.008104943328633327,0.031240411358952745,0.013558337647532413,0.020585925074934744,0.010067859206410368,0.022696595766107944,0.020745252977988207,0.04148125178060943,0.021581302309852248,0.014383690474967277,0.020190098131981294,0.030153896403712886,0.03402935819281466,0.031806484656476605,0.01946626752778865,0.015425199461831993,0.015280953925256305,0.01895975026506328,0.031489064340702325,0.04409909299377218,0.029944161124140063,0.006508313710172481,0.01233663708853366,0.02744891329445588,0.02782008868269258,0.02125955575762955,-0.02187493589721466,0.10189886225336141,0.008495464904281774,0.007902252030073413,0.1018163768516738,-0.042522883468332134,0.02891378688320301,-0.0625258102188929,0.018373803296479103,0.029985830589095642,-0.23625328370844734,0.12367481647374386,0.11184818679345589,-0.041069120466310324,-0.07785477923876173,0.02876389341952883,-0.041304646420439094,0.9517823853317039,0.9310636861365824,0.950236001795117,0.9008476539683985,0.9396670689131057,0.9502360017951186,0.9471710697989199,0.9426623120754845,0.9253028921598079,0.9323809506705496,0.9502360017951206,0.9411501128979421,0.9456523458202322,0.9323809506705514,0.9396670689131064,0.9267023098040837,0.9471710697989202,1.0,0.9267023098040879,0.9411501128979425,0.9133094751493178,0.9184236771435318,0.9033380971294015,0.9186352857908842,0.9486989260648335,0.947153885734044,0.9426419517223331,0.9471710697989204,0.9411501128979424,0.9211520679797301,0.9381927381278916,0.9352698948432302,0.9486989260648335,0.9367955836743006,0.9190905443388543,0.9339130883200395,0.9471710697989213,0.7488247434879316,0.0006653015691831291,0.010314775441484635
oral_hpv_type_56,0.03408899998356653,-0.0009679198790284569,0.01049568581599414,0.01909418651554602,0.023355524166235663,0.026794544733382,0.04356505870487313,0.045071483943945036,0.051450635939275714,0.05004222647358583,0.026501688527490047,0.029708294658220544,0.0233173156533602,0.005638605567942489,0.02788087681544678,0.043681522868645996,0.006432226095926726,-0.003604970540351441,0.027016390574156827,0.035910545955766975,0.035228832613284994,0.045854269029514505,0.021190510717773035,0.03081089817567327,0.030280431092680728,0.027894987895479877,0.04518069978119129,0.052716967549326976,0.02686255058269452,0.008976175544432079,0.025360535237865404,0.02755250815429671,0.0018064992651101823,-0.006001056220424803,-0.009320624860552282,0.16466356023027867,-0.008495464904281427,-0.007902252030073087,0.1646937710277228,-0.008380422289379408,-0.004596550735278049,0.0026179258416871524,0.004716646823233977,0.008037439126974145,-0.010062917996481725,0.19564418489403354,0.19564418489403343,-0.009194579208875514,0.006123409603048909,0.00541928426744751,-0.03945757763316683,0.974017297864053,0.9499548692987956,0.9724452634891325,0.9164902483975124,0.9617017077192943,0.9724452634891319,0.9693295668664149,0.961701707719294,0.947102217494554,0.9573447601560434,0.9724452634891285,0.9632091810634829,0.9677857256476277,0.9542959298939624,0.9617017077192989,0.9485244543121507,0.9693295668664146,0.9267023098040879,1.0,0.9662901783206287,0.931977051985978,0.9431087012347644,0.9219231746517002,0.9612702726410268,0.9708827165164008,0.9662511051363325,0.964725618757095,0.9693295668664156,0.9632091810634849,0.9428838479664374,0.9602031154800802,0.9602916795981291,0.9708827165164013,0.9557598089473325,0.9379131405244824,0.9558841043512123,0.9693295668664152,0.7356043201296246,0.00018990815211433916,0.009198634999633025
