,cs_salt_tongue_tip_grade,cs_salt_tongue_tip_taste,infant_breast_fed,salt_type_at_table,salt_freq_added_at_table,salt_freq_added_when_cooking,d1_salt_added_at_table_yest,d1_protein_g,d1_cholesterol_mg,d1_total_folate_mcg,d1_food_folate_mcg,d1_folate_dfe_mcg,d1_calcium_mg,d1_phosphorus_mg,d1_magnesium_mg,d1_iron_mg,d1_sodium_mg,d1_potassium_mg,urine_albumin_mgl,urine_creatinine_umoll,apolipoprotein_b_gl,albumin_gdl,alkaline_phosphatase_iul,ast_ul,alt_ul,bun_mgdl,bicarbonate_mmoll,calcium_total_mgdl,cholesterol_serum_mgdl,creatine_kinase_iul,chloride_mmoll,creatinine_mgdl,globulin_gdl,glucose_serum_mgdl,iron_ugdl,potassium_mmoll,sodium_mmoll,phosphorus_mgdl,total_bilirubin_mgdl,total_protein_gdl,triglycerides_serum_mgdl,uric_acid_mgdl,wbc_1000ul,lymphocyte_pct,monocyte_pct,neutrophil_pct,eosinophil_pct,basophil_pct,lymphocyte_1000ul,monocyte_1000ul,neutrophil_1000ul,eosinophil_1000ul,basophil_1000ul,rbc_milionul,hemoglobin_gdl,hematocrit_pct,mcv_fl,mch_pg,mchc_gdl,rdw_pct,platelets_1000ul,mpv_fl,fasting_hours_a,fasting_minutes_a,water_fluoride_mgl,hdl_cholesterol_mgdl,hba1c_pct,insulin_pmoll,triglycerides_mgdl,ldl_cholesterol_mgdl,cholesterol_total_mgdl,vit_b12_serum_pgml,alc_days_drink_past_year_num,alc_days_drink_past_year_unit,alc_days_5plus_past_year_num,cb_money_spent_food_fast_food,head_cold_past_30d,stomach_illness_past_30d,flu_pneumonia_ear_past_30d,blood_donation_past_12mo,cs_smell_problem_past_12mo,cs_hit_head_past_12mo,diab_blood_test_past_3yr,diab_taking_insulin,db_meals_not_home_past_7d,db_fast_food_past_7d,db_ready_to_eat_past_30d,db_frozen_meals_past_30d,fs_hh_food_not_last_12mo,ins_uncovered_past_12mo,care_hospital_overnight_past_year,mc_anemia_treatment_past_3mo,mc_told_increase_activity_past_12mo,mc_told_reduce_sodium_past_12mo,mc_told_reduce_fat_past_12mo,mc_currently_reducing_sodium,occ_work_past_week_status,occ_hours_worked_last_week,oh_last_dental_visit,oh_reason_last_dental_visit,oh_mouth_pain_past_year,pest_used_in_home_past_7d,pest_used_home_past_year,rx_used_alt_med_past_30d,smoke_cigar_past_5d,smoke_any_tobacco_past_5d
d1_food_folate_mcg,-0.0763368675638189,-0.015412841408728869,0.021279446443833967,-0.0299104071146628,0.053683245347615864,0.03396652296248174,-0.0924056044200127,0.5724931749776252,0.3607678252705713,0.6945710667186312,1.0,0.5389819937795093,0.4092189092773033,0.6258136040992581,0.742326637036098,0.4428008897583729,0.53290094507189,0.7192530141287249,-0.01195527160428125,-0.05417547459088189,0.0568639464998728,0.05774655929165178,-0.078910118988317,0.06384294131588099,0.09400186956452905,0.03467882261542792,0.05008653450944659,-0.0017459988899904341,0.03822571896836456,0.06565658588347012,-0.02923499665963428,-0.002375224828897886,-0.04724528313582141,0.011822561325934202,0.05879796754629787,0.05608089961100627,-0.0044411332184084,-0.02786024913586238,0.05432078908504368,-0.0016171795463405555,0.03051717541751562,0.03257070894567912,-0.04365004136625496,-0.11727169612280644,0.015744107830098192,0.10919835220612689,-0.01809319121509948,0.006222097232752046,-0.11442846920847968,-0.02411025309710115,0.02165682105489399,-0.031174778618733287,-0.01974340306530929,0.07763786569414594,0.16594308467766297,0.1706080047071396,0.12682520850184123,0.11538738049721652,0.01955347169365705,-0.030373043064409393,-0.13014582896487895,0.07814831633880921,0.03116249061024261,-0.003782886767501081,0.01088825279064692,0.005597820154273074,0.009449027816639697,-0.01838050836132264,0.012255496342438738,0.03631520416332443,0.053999029406088826,0.004317818844281879,0.0201815987458123,-0.11540097659868356,0.00012551134806755817,0.003702540817502853,0.03480420383899734,0.013885187153135104,-0.007399983483103749,-0.012613281785884558,-0.007890327037032978,-0.005984371517644176,-0.01270766574929459,-0.007860178177335468,0.0011755961469301392,-0.007700433792892831,-0.00340384522951332,-0.00010304357712925096,0.045280339814676995,-0.010373101698243677,0.005500300613022096,0.0042881596270337476,0.023369081044643716,0.02034523705151537,0.027359893099653948,0.012918954436571579,-0.0970051964251928,-0.014266147038516207,-0.022809112964840117,0.022186791660411993,0.044179736828204384,-0.01403348251417657,0.0023697258622719184,0.01769642579272964,0.018893718785149123,0.04303633574027323
d1_folate_dfe_mcg,-0.08341716894885239,-0.022314141434136153,0.01936736402377966,-0.013937464025818972,0.03036872611516475,0.015863327929074234,-0.03367318862277049,0.4452291528395839,0.2052975213188353,0.9803345656835644,0.5389819937795093,1.0,0.49368679616129385,0.5429086769160414,0.5448189190641527,0.7795570632449381,0.4736159684676111,0.4863871581761986,-0.012417157516980411,-0.0234031811502826,-0.040958005132036214,0.07887702081800634,0.01629834616521542,0.028882608562647048,0.0377170691059746,0.006021365264788543,0.04977097049793397,0.02772263351214844,-0.058897715517736364,0.056298338654342577,-0.020079314519145314,-0.005355181973798303,-0.06714959532708566,-0.02792451718605721,0.04179285170929756,0.044514808828190665,-0.0017134877213295526,0.035165054271794095,0.029377352535136035,-0.004729044874253233,0.004550738578554427,-0.005994149759177427,-0.011595567314661489,-0.05910734043562521,0.023707392647495416,0.04639272366944466,0.019345764342322328,-0.018236156512787736,-0.031944435586028115,-0.0015740136441292367,0.004562389618229067,0.005603230351156367,-0.025749616985529116,0.0882553274431309,0.11738122344078639,0.1184269534909902,0.04121075104169161,0.042457193630377206,0.01963289611296834,-0.04915777856043617,-0.06716388043269084,0.026050624396478116,-0.015300689001948403,-0.0010596173502903355,-0.01837183117373214,-0.0341778302117313,-0.04205448377319449,0.013032317122213423,0.0022000520490261417,-0.04936591227720741,-0.06253007184239096,0.003430774320226537,0.026676108899018273,-0.030625694998038445,0.006245409557346781,-0.0030656841139436067,0.01422615119176276,0.006290882807978644,0.01496241957923094,-0.010610401902568846,-0.012356593913507586,0.020339892095575397,0.027804205345407253,0.010449916028046216,-0.0016182750544037994,-0.0029625044428804835,-0.0006771121208084172,-0.005302117441312659,0.02106691343096801,0.007862657715120257,0.016583354444161577,-4.53090907166908e-06,0.0479846921051683,0.028808017485678173,0.04069431986821947,0.06473825201885784,-0.03991271095825736,0.011494946086722168,-0.031175385181355594,-0.02041797513000721,-0.018333039423876034,-0.0005617529076785429,-0.010743770866502042,0.0004592937722771529,0.009070367198857137,0.004546904784633541
d1_calcium_mg,-0.05401253486071759,-0.021064339740458335,0.004281069109392064,-0.012573798746822962,0.0068237148860568215,-0.007700923463520899,-0.01783314608406993,0.5404636999272504,0.3167907355298314,0.5175400245180466,0.4092189092773033,0.49368679616129385,1.0,0.7659246514408161,0.5698334228015506,0.5161903527468514,0.519556111057858,0.5837399037485422,-0.015568427022071795,-0.02263659056921099,-0.013733370719768953,0.09091523280017769,0.03170565222768951,0.0364742292373613,0.03872023290316323,0.05020066468790177,0.029746269721966992,0.048417850785596725,-0.043841886974572974,0.06876923299681911,-0.028231783540360537,-0.005000127809317438,-0.06820667227079483,-0.02503331597853758,0.02922353523088957,0.07092935399080251,-0.010516928788323776,0.06961134186253969,0.01816888018125617,0.00280677171904854,0.022861689600349108,-0.01786664870439309,0.029515431126314617,-0.01592406127484482,0.007893483953856167,0.013477627429273031,0.003640136306919342,-0.0390681775134992,0.013675227975893484,0.03395770406485608,0.025250290124639963,0.008005092569850795,-0.026559974434820926,0.11982166661249087,0.11413508313475103,0.10395055291440236,-0.024823937889389396,-0.0013404865250996087,0.054994471038248484,-0.035454844397575,-0.006577644736272493,-0.03794485075778908,-0.040015915742661085,-0.011808924258909514,0.007746921291221402,-0.04664043070832487,-0.04607149764652356,0.013766794010556386,0.02974255375907322,-0.025407935451398588,-0.05419195715979906,0.004868762964610578,0.013638142995415504,-0.0021510345101020266,-0.007872087568927866,0.0017375522772235575,-0.0035659622920357244,0.01364584299927237,-0.006718640121763553,-0.014980252894466025,-0.04446907530420648,-0.003551302759401464,0.019732430571771854,0.012216985803923979,-0.005150155718285079,-0.006767334318958574,0.003210821121147691,-0.012418923248967755,0.01595981344424881,-0.0026365158058232856,0.007415353063839889,0.004598024939606195,0.0310003245529892,0.027199116307588065,0.03177596921138605,0.07071118283613063,-0.05438837529862758,0.0031008963296059516,-0.014330721976152316,-0.046598368423660566,-0.0003819751734832744,-0.007980544786175848,0.003788499958921113,0.006430489093319612,0.004584372650652228,-0.013857593585663597
d1_phosphorus_mg,-0.06853305707845109,-0.009127695736947454,0.027006801923887245,-0.03520320289432984,0.048226760009233684,0.01637258416253374,-0.06773796292254664,0.8885465732219844,0.6014358833249581,0.6102812313523028,0.6258136040992581,0.5429086769160414,0.7659246514408161,1.0,0.8090232886443117,0.5929919725244566,0.78529403140567,0.8110896424802256,-0.014895837154257465,0.0064079647969980755,0.018529516638798604,0.10257314481305976,-0.015003433152247374,0.04664907421733659,0.0754659888006163,0.0668530831499956,0.036051640733898355,0.02270052954151217,-0.019990962260360394,0.13193291964674986,-0.028754282590447003,0.02063334459006984,-0.061900556103471976,-0.015389092150313815,0.05550781018213328,0.0668720864283653,-0.014944724960786748,0.016137597454290987,0.03921495512118426,0.017199144436317534,0.0300225901187957,0.04505315556449979,-0.009858289756916546,-0.10394397152113544,0.015079802192505721,0.09548766916285667,-0.007756098815751275,-0.01918069676854273,-0.08385940612122275,0.007077296515798014,0.04073756125988229,-0.012301162271494566,-0.027955128040682828,0.1635008617826583,0.2155331414544791,0.21426119718249975,0.06843272728907207,0.07653867712330442,0.049423276400686444,-0.04533675983638292,-0.09243908507746278,0.033997180995320044,-0.004269383212623656,-0.010455810827518008,0.009044821717494439,-0.052285993304538196,-0.0316183094413863,0.020096303921979978,0.03305463018550659,0.0006494681997404311,-0.014695035044703549,-0.014612606566417849,0.02613043582106113,-0.06614298441411205,0.012498656650711327,-0.00020799579797553858,0.015472159323660513,0.017849807184106507,0.007281940226167356,-0.020924210155450124,-0.01897415366406467,0.0024630145081475604,0.023899242453692456,-0.001250157329498345,-9.824771559216168e-05,-0.0066089185878402765,-0.0007265973689612543,-0.007661875062663986,0.03603552673021876,-0.01419544236809268,0.02785057247846518,0.0035058448308819836,0.045708814382347515,0.040184503363093836,0.047891602008984784,0.07490219128951466,-0.1232826257609276,-0.010131678356181865,-0.017473316560038563,-0.009765172895775645,0.005670233766447913,-0.008953760832705193,-0.0008409304766271114,0.026737208799081327,-0.031207664840233743,-0.042900204891546535
d1_magnesium_mg,-0.0645376623181002,-0.006043149181050055,0.025139548524566523,-0.02845530871197495,0.05247220363804171,0.021777596519988146,-0.0774168531206049,0.731741969774637,0.3970937641355995,0.6389925432439304,0.742326637036098,0.5448189190641527,0.5698334228015506,0.8090232886443117,1.0,0.562277768624668,0.6199042077458838,0.8541215508164638,-0.015921957587735486,-0.03694996635742392,0.04581252260695036,0.09438659106728496,-0.08345686942713575,0.05085793284408218,0.0854482441769218,0.06707070067455435,0.06729900698261211,0.010179260994038083,0.034507422884215946,0.10236090662061464,-0.05303458862617961,0.016722046594817935,-0.07870701918846866,-0.004608620948746636,0.0709226853335261,0.06851218811515838,-0.01445236028375548,-0.028461254233862157,0.06009436810609861,-0.004085529345046959,0.0341248875724297,0.04297390954832347,-0.039808439586626554,-0.13210243393198592,0.021673373229429607,0.12121833681919689,-0.014708913146919095,-0.0005091876187739247,-0.12072081114053511,-0.016330668822550697,0.028605225925558007,-0.024791353412019063,-0.026228499702046517,0.1189196053685387,0.22052088949662998,0.224023991661376,0.1437843439009712,0.13603955147800822,0.036166043370281425,-0.04440978071199227,-0.14101953580628526,0.06251211769245041,0.013749862987807289,-0.010386970567767552,0.009949642436907064,0.004304880246275199,-0.01563970462820138,-0.0307039731590869,0.026795224413369317,0.0300571434729981,0.048724793672340595,0.018682329475494818,0.028501440421966465,-0.11377825165632466,0.020656143151307624,0.002029323089514363,0.028994239682842392,0.021034554298267442,0.0035628185616882655,0.007385950407224229,-0.011939909037166897,-0.004367589567091735,-0.0019359145683151076,-0.001209393326784769,-0.0061843102739720535,-0.009560033763136189,-0.004519369312575393,-0.006137324474687804,0.06567145833546831,-0.0030980686985346306,0.015709541122908725,-0.004517448034957309,0.030092687039014014,0.02526309064398384,0.03631469568402024,0.01095603480952598,-0.1101742902420375,-0.0226779627494791,-0.02370725820627139,0.010876859353928143,0.021376730455290923,-0.022829382900177782,0.009864231295839939,0.024944935553849093,-0.012229650838380337,0.007819984614383645
d1_iron_mg,-0.06680722982305679,-0.008539407132846795,0.011239594969366879,-0.015393572759841625,0.031917382870517715,0.010408985446062407,-0.039751434284712533,0.5172643325232771,0.29586086208222584,0.7695622512944166,0.4428008897583729,0.7795570632449381,0.5161903527468514,0.5929919725244566,0.562277768624668,1.0,0.5194977340987672,0.5340512059576962,-0.00540027252540135,-0.01275054866359375,-0.02211432770962745,0.08052749128784112,0.0123616467972675,0.02293601143247806,0.03259844419514707,0.033317161531071476,0.06008187641829758,0.026613265228188684,-0.05790778425952937,0.08150461306157977,-0.027919465958197113,0.025411918291584235,-0.06662409973677276,-0.015425013198670987,0.027425171833422163,0.04904208677116829,0.001300726520186949,0.028249174508682348,0.019750356319247098,-0.003231899608602015,0.016571850988071783,0.012067690336209481,-0.024980873321857642,-0.06817047519505501,0.02551736129388931,0.053754208659575385,0.0224320506283253,-0.018328409453793056,-0.0681819165775484,0.0002584297690713467,0.009144348238342564,0.006154699568381696,-0.0293862114964158,0.09751209897585605,0.1368255316984531,0.13560211971801672,0.05112540886721466,0.05511941854017963,0.03191900417735775,-0.03513860846438995,-0.0730654842832978,0.010749125385905046,-0.017286140739858548,0.0029228991560269067,-0.018340282203535615,-0.05293710410942059,-0.022796207611944307,0.025080494111019796,0.012518395087083314,-0.03235607175623785,-0.05935360313515133,0.002452193488094665,0.0168404880827116,-0.018174975339085027,0.0019444508397062025,0.0019873047599608495,0.020219807153828,0.0144296359734026,0.01053132992901392,-0.018642326320818612,-0.0284017639406392,0.029681042574620106,0.03354899648800841,0.002968032875345712,-0.0023192110242526752,-0.008927734176547245,-0.0010431573374663076,-0.0025239669378399926,0.014222656735054403,-0.0055782254555237915,0.009523714962115879,-0.0008248947998514881,0.037703810285995065,0.03494695325625919,0.03893382306538254,0.06479371539461551,-0.039145512319420116,-0.006519830600714031,-0.03141631420257425,-0.008628103755515568,-0.020551511651888815,-0.009054220948476459,-0.008057005994340052,-0.0026351020392068876,-0.002766350425818085,-0.003500540066036558
d1_sodium_mg,-0.05010373650073847,0.0039740548608368,0.028691547050770753,-0.043761854864164534,0.057207262267485556,0.04300762701344709,-0.07733050206157747,0.8026961304995385,0.5900446563326427,0.5294132711976148,0.53290094507189,0.4736159684676111,0.519556111057858,0.78529403140567,0.6199042077458838,0.5194977340987672,1.0,0.6846551741553196,-0.015835857580815793,0.01517514293793799,0.014780924424745994,0.07383737066150489,-0.014695111493848103,0.02749012624881812,0.06090428829153573,0.029098003376063105,0.009017745965312992,-0.0027500764052631184,-0.024698197993248808,0.11891689098863194,0.006511218092412764,0.018775891288918045,-0.04087781762496514,-0.004321405562881167,0.04991531955500453,0.024307981528996016,-0.0020563464324762507,-0.013108471758806953,0.03596000076397987,0.01538005711557127,0.03918647477411479,0.059610761913230226,-0.022467672052196467,-0.14896094921489103,0.016330348241928545,0.13655495241049903,-0.0065837922294198865,-0.00861274000441546,-0.1318064685366876,-0.004044380958875072,0.05559976272543097,-0.015412675329011362,-0.02177031667326914,0.14963177484349344,0.22600110693282405,0.2249712233166812,0.10340636302902731,0.10629287582830302,0.04811674957498656,-0.0370066856244217,-0.12059796962062284,0.0796993505656192,0.030195287323119168,-0.004683684631428221,0.007695047463008189,-0.08186357826462642,-0.006821087668833624,0.01650066398089659,0.047496416047447775,-0.0017842820556960965,-0.007818332441145255,-0.05244478097354553,0.03028214525145657,-0.06001116723102077,0.016180075378309695,0.00024434814285191175,0.03029340686234749,0.018107777482921642,0.010863653030143533,-0.0243152684104722,-0.00853399841360683,0.02156485158346477,0.027558461423215865,-0.009571938856566393,0.00545137618150867,-0.011693138314464216,-0.0065766789242675035,-0.005369083566334569,0.02896733276835766,-0.007498100480971221,0.025320200452206048,0.010151115480539562,0.0438033862722803,0.04550647604251101,0.047933114409408034,0.08189646213666912,-0.125570209497774,-0.0191020764885277,-0.028566360615988984,0.02225620491494935,-0.0122253303771113,-0.006260066988982719,8.952255953540915e-05,0.04537179775516817,-0.059528365182394176,-0.0712998345857923
d1_potassium_mg,-0.07076661777470124,-0.017124777102981863,0.02442204218337763,-0.0347863227694513,0.05846595621142701,0.02755295029640825,-0.08642029556040423,0.7689443155533877,0.48238029880023015,0.5837630109740957,0.7192530141287249,0.4863871581761986,0.5837399037485422,0.8110896424802256,0.8541215508164638,0.5340512059576962,0.6846551741553196,1.0,-0.015419336087170082,-0.04044854580822908,0.06327519039053978,0.0853828500291892,-0.0685632426487273,0.0439682559653466,0.07523698235444043,0.09561094896226155,0.07535426912366396,0.016264702635387363,0.029287375525417613,0.10735446895514082,-0.06354804086810477,0.0362362396100524,-0.07856529478828916,-0.0008232440214948607,0.061561040113369464,0.10105169536097981,-0.00877129685890935,-0.01257538756586418,0.06611492070452064,-0.011109538423866815,0.04263949636499665,0.06126176141416367,-0.02303765202917746,-0.11590312436377395,0.03582674980375179,0.10295254612535422,-0.011343376018565892,-0.009747510245910968,-0.09661728109215541,0.014009404688439739,0.0311969854907141,-0.016239779427326972,-0.028886371838925638,0.12417704911122061,0.21082501215473715,0.21287036995810416,0.12130297683179302,0.11746221389131237,0.03915379568425396,-0.029513829298439945,-0.12847728391081875,0.04542567884643139,-0.0026830762858388794,-0.005638275514288004,0.016594632942520185,-0.026067106584911313,-0.005429392164966734,-0.010555828622409428,0.0258146194865424,0.04499094895051779,0.041343005186655644,-0.0029509796001288384,0.024636786092347734,-0.09401721249368596,0.015295355158112601,0.0007767862271030418,0.022759203977467186,0.014377532774116375,-0.0005453766152846648,-0.019644601280782933,-0.01950274008649722,0.010361069976821494,-0.0012950319901747008,-0.0024893988540826643,-0.0027349649491420903,0.002416991127159574,0.0007181528063724529,-0.004289534554305378,0.05946697876743284,-0.014189292995528156,0.015563796426243236,-0.003695869836724814,0.03180857678318772,0.023787320742591628,0.038548561418285415,0.02557807103321573,-0.10237918432834667,-0.013575204888561888,-0.013089266172187933,0.022096495601651396,0.03126844927098193,-0.01576916038945671,-0.003752414436809546,0.0150865332277425,-0.014982990587137637,0.0006244932956065354
urine_albumin_mgl,0.004418928404135649,-0.009551177013520602,,0.010721005286487267,0.025365997931968576,-0.0227007364114082,0.01578216848256198,-0.008339111237605197,-0.008981589188662294,-0.013456753490919026,-0.01195527160428125,-0.012417157516980411,-0.015568427022071795,-0.014895837154257465,-0.015921957587735486,-0.00540027252540135,-0.015835857580815793,-0.015419336087170082,1.0,0.04248775698358468,0.04526653374760252,-0.1553718148047213,0.030871942375619913,-0.005551147291652213,-0.008076679024900198,0.22391939705197542,-0.05792792633164928,-0.06485404842001767,-0.0034717048615923994,-0.010318054824602295,0.0068249779226919015,0.33640010023120165,0.06811396725019749,0.17281065123231956,-0.04130646643544964,0.07763623893714408,-0.03082368763655482,0.04489601582833304,-0.020939296023548153,-0.04952747671632151,0.051193363920295665,0.07846151478719002,0.03961941788721166,-0.05905951270869742,-0.006571731687109374,0.05026507412165334,0.016999540929543276,0.005402498074966145,-0.018062694297879177,0.03314981941543576,0.052470188561854335,0.02878602005667436,0.02538151625269111,-0.06271763718538963,-0.07118676261438456,-0.07267746713441821,-0.012081809081838542,-0.014837827938553315,-0.013443353191997721,0.05258311502560013,0.0016062702144675725,-0.01510822523477816,0.015270843250737631,0.029921476140474287,0.0352574205230882,-0.05134559887962027,0.19281171450059598,0.18220169599747746,0.05791462845813154,-0.009762109489759337,0.002390309033804835,0.00038905174922301665,-0.0003629293621671417,0.016132290249050593,-0.006495918239634071,-0.0026271162195254704,-0.005096143274717818,-0.007567982267997487,0.004004170651412989,0.013329864958155885,-0.008748531464865117,-0.0012451657800449348,-0.004281515842282629,-0.23251403695586154,0.06813107226354408,-0.0032201594602793825,-0.00374823207510114,-0.0034410017485190843,-0.01612446060913694,-0.00906607621076586,-0.07251743234397746,-0.044020286676397805,-0.08019512861176525,-0.0910582169713688,-0.07095784654226488,-0.06636910555461742,0.06325917822205618,-0.0026693935890710783,0.026263973560677636,0.05772015738309936,0.01471868475683798,-0.020122873123719902,-0.007880746773149755,-0.06089622053676691,-0.004107581986547041,-0.011009371730626053
urine_creatinine_umoll,-0.008294039864640891,-0.012674609595149612,,0.0002083307122793094,-0.005545467682031668,-0.0020142417087473303,0.006198996273490427,0.01802327711181187,0.030158382181214204,-0.03277021919293208,-0.05417547459088189,-0.0234031811502826,-0.02263659056921099,0.0064079647969980755,-0.03694996635742392,-0.01275054866359375,0.01517514293793799,-0.04044854580822908,0.04248775698358468,1.0,-0.060176829097598916,0.027123025797772777,0.026861532876822473,0.022147733759128225,0.03143167756677801,-0.021791580979937226,-0.047079362155880086,0.014048949480942785,-0.11307121035269338,0.12025725602945805,0.1436137940232258,0.10412586122409542,0.04333357920153653,-0.06966202162507634,0.0001300531655960304,-0.024704082735154734,0.12117146293496205,-0.00442815638327917,0.0348708343441484,0.06120885800859708,-0.01581224305795439,0.15220875306896173,0.021822670673120464,-0.02727357708271487,0.06403637932032015,0.016725976010591,-0.02384791665375709,-0.009691350113577461,-0.019103685060617964,0.0579734067849144,0.03437851695942043,-0.022869253836984356,-0.001142176150890378,0.13367967699653377,0.10622380652295783,0.12884913400045253,-0.01686102065345434,-0.032153740510399376,-0.04888042497701545,0.03775788878141807,-0.0322870729579009,0.052187948832598224,0.04145519747377335,0.009416896549646047,-0.0098089219156055,-0.1276185763675504,-0.057174729767328444,0.07284455622155278,0.026029307222177132,-0.06169251119953749,-0.06919247981555021,-0.04909187492198443,0.002847215107271378,-0.014647662053756417,-0.007715226377921204,0.00410469075905549,-0.032103168381151355,0.007087775510420095,0.009493701856620832,-0.014898545105539214,0.020431701375424337,0.006184451216807346,0.007453565626321296,0.017587562775801424,-0.0030970974865663207,-0.009986927029871374,-0.0014849440255170056,0.0032973549567268698,-0.06871057419603718,0.0015167194490845162,-0.021097319178874953,-0.002516476285299541,0.024534980368469694,0.028535924355474192,0.002389524221779581,0.02893939084889305,-0.03199711827902227,0.03172146459805081,0.02898746703514911,0.008363899020561333,-0.04452551436409767,-0.022351241690124087,-0.018168695504398157,0.011803229242547552,-0.06457886175206222,-0.10015423413789826
